Time[ms],Realtime Tick,Goal Position,Present Position
9402,12036,2111,2110
9442,12076,2111,2109
9482,12116,2111,2109
9521,12155,2111,2109
9562,12196,2111,2109
9602,12236,2111,2109
9642,12276,2111,2109
9682,12316,2111,2109
9704,12338,2111,2110
9742,12376,2111,2110
9781,12415,2111,2109
9821,12455,2111,2110
9862,12496,2111,2109
9902,12536,2111,2110
9941,12575,2111,2109
9981,12615,2111,2110
10021,12655,2111,2109
10061,12695,2111,2110
10102,12736,2111,2110
10141,12775,2111,2110
10182,12816,2111,2110
10221,12855,2111,2110
10261,12895,2111,2111
10301,12935,2111,2113
10341,12975,2111,2114
10382,13016,2111,2114
10441,13075,2068,2111
10481,13115,2068,2110
10521,13155,2068,2110
10561,13195,2068,2107
10602,13236,2068,2104
10642,13276,2068,2104
10681,13315,2068,2104
10722,13356,2108,2106
10761,13395,2108,2106
10801,13435,2108,2106
10842,13476,2149,2113
10881,13515,2149,2125
10922,13556,2226,2139
10961,13595,2226,2176
11001,13635,2226,2201
11041,13675,2263,2223
11081,13715,2263,2249
11104,13738,2263,2260
11142,13776,2263,2268
11182,13816,2263,2269
11221,13855,2263,2268
11261,13895,2263,2267
11301,13935,2263,2267
11341,13975,2263,2266
11382,14016,2263,2267
11405,14039,2263,2267
11464,14098,2299,2279
11504,14138,2299,2287
11527,14161,2299,2289
11565,14199,2299,2291
11604,14238,2299,2295
11627,14261,2299,2296
11686,14320,2299,2296
11726,14360,2299,2296
11766,14400,2299,2296
11806,14440,2299,2296
11846,14480,2299,2296
11886,14520,2299,2296
11926,14560,2299,2296
11966,14600,2299,2296
12006,14640,2299,2296
12046,14680,2299,2296
12086,14720,2299,2296
12126,14760,2299,2296
12166,14800,2299,2296
12206,14840,2299,2296
12246,14880,2299,2296
12286,14920,2299,2296
12326,14960,2299,2296
12366,15000,2299,2296
12406,15040,2299,2296
12446,15080,2299,2296
12486,15120,2299,2296
12526,15160,2299,2296
12566,15200,2299,2296
12606,15240,2299,2296
12646,15280,2299,2296
12686,15320,2299,2296
12726,15360,2299,2296
12766,15400,2299,2296
12806,15440,2299,2296
12846,15480,2299,2296
12886,15520,2299,2296
12926,15560,2299,2296
12966,15600,2299,2296
12989,15623,2299,2296
13026,15660,2299,2296
13066,15700,2299,2296
13089,15723,2299,2296
13126,15760,2299,2296
13149,15783,2299,2296
13186,15820,2299,2296
13226,15860,2299,2296
13266,15900,2299,2296
13306,15940,2299,2296
13328,15962,2299,2296
13366,16000,2299,2297
13406,16040,2299,2297
13446,16080,2299,2297
13486,16120,2299,2297
13526,16160,2299,2297
13549,16183,2299,2297
13586,16220,2299,2297
