Time[ms],Realtime Tick,Goal Position,Present Position
52007,28568,3638,3637
52047,28608,3638,3637
52087,28648,3638,3637
52127,28688,3638,3637
52167,28728,3638,3637
52207,28768,3638,3637
52247,28808,3638,3637
52287,28848,3638,3637
52327,28888,3638,3637
52367,28928,3638,3637
52407,28968,3638,3637
52447,29008,3638,3637
52487,29048,3638,3637
52527,29088,3638,3637
52567,29128,3638,3637
52607,29168,3638,3637
52647,29208,3638,3637
52687,29248,3638,3637
52727,29288,3638,3637
52767,29328,3638,3637
52807,29368,3638,3637
52847,29408,3638,3637
52887,29448,3638,3637
52927,29488,3638,3637
52966,29527,3638,3637
53007,29568,3638,3637
53047,29608,3638,3637
53087,29648,3638,3637
53127,29688,3638,3637
53167,29728,3638,3637
53207,29768,3638,3637
53247,29808,3638,3637
53287,29848,3638,3637
53327,29888,3638,3637
53367,29928,3638,3637
53406,29967,3638,3637
53447,30008,3638,3637
53487,30048,3638,3637
53527,30088,3638,3637
53567,30128,3638,3637
53607,30168,3638,3637
53647,30208,3638,3637
53687,30248,3638,3637
53727,30288,3638,3637
53767,30328,3638,3637
53807,30368,3638,3637
53847,30408,3638,3637
53887,30448,3638,3637
53927,30488,3638,3637
53967,30528,3638,3637
54007,30568,3638,3637
54047,30608,3638,3637
54086,30647,3638,3637
54126,30687,3638,3637
54167,30728,3625,3637
54206,30767,3625,3634
54247,30808,3625,3633
54287,30848,3612,3632
54327,30888,3612,3627
54366,30927,3600,3624
54406,30967,3600,3618
54446,31007,3600,3612
54486,31047,3600,3609
54526,31087,3600,3607
54566,31127,3600,3607
54606,31167,3600,3607
54647,31208,3600,3607
54687,31248,3600,3607
54726,31287,3600,3607
54767,31328,3600,3607
54806,31367,3542,3603
54847,31408,3542,3579
54886,31447,3474,3559
54926,31487,3474,3522
54967,31528,3474,3494
55006,31567,3474,3479
55046,31607,3474,3475
55086,31647,3464,3474
55126,31687,3464,3473
55166,31727,3464,3474
55207,31768,3464,3473
55246,31807,3464,3473
55286,31847,3450,3473
55326,31887,3450,3469
55366,31927,3450,3469
55421,31982,3434,3462
55446,32007,3434,3456
55486,32047,3434,3450
55526,32087,3434,3448
55567,32128,3434,3447
55606,32167,3434,3447
55646,32207,3434,3447
55686,32247,3434,3447
55726,32287,3434,3447
55766,32327,3434,3447
55806,32367,3434,3447
55846,32407,3434,3447
55886,32447,3434,3447
55926,32487,3434,3446
55967,32528,3434,3446
56006,32567,3434,3446
56046,32607,3434,3446
56086,32647,3434,3446
56126,32687,3434,3445
56166,32727,3434,3445
56206,32767,3434,3445
56245,39,3434,3445
56285,79,3434,3445
56325,119,3434,3445
56365,159,3434,3445
56405,199,3434,3445
56445,239,3434,3445
56485,279,3434,3445
56525,319,3434,3445
56565,359,3434,3445
56605,399,3434,3445
56645,439,3434,3445
56685,479,3434,3445
56725,519,3434,3445
56765,559,3434,3445
56805,599,3434,3445
56845,639,3434,3445
56885,679,3434,3445
56925,719,3434,3445
56965,759,3434,3445
57005,799,3434,3445
57045,839,3434,3445
57085,879,3434,3445
57125,919,3434,3445
57165,959,3434,3445
57205,999,3434,3445
57245,1039,3434,3445
57285,1079,3434,3445
57325,1119,3434,3445
57365,1159,3434,3445
57405,1199,3434,3445
57445,1239,3434,3445
57485,1279,3434,3442
57525,1319,3434,3438
57565,1359,3434,3437
57605,1399,3434,3437
57645,1439,3434,3437
57685,1479,3434,3437
57725,1519,3434,3437
57765,1559,3434,3437
57805,1599,3434,3437
57845,1639,3434,3437
57884,1678,3434,3437
57925,1719,3434,3437
57965,1759,3434,3437
58005,1799,3434,3437
58045,1839,3434,3437
58085,1879,3434,3437
58125,1919,3434,3437
58165,1959,3434,3437
58205,1999,3434,3437
58245,2039,3434,3437
58285,2079,3434,3437
58325,2119,3434,3437
58365,2159,3434,3437
58405,2199,3434,3437
58445,2239,3434,3437
58485,2279,3434,3437
58525,2319,3434,3437
58565,2359,3434,3437
58604,2398,3434,3437
58645,2439,3434,3437
58685,2479,3434,3437
58725,2519,3434,3437
58765,2559,3434,3437
58805,2599,3434,3437
58845,2639,3434,3437
58884,2678,3434,3437
58925,2719,3434,3437
58964,2758,3434,3437
59005,2799,3434,3437
59045,2839,3434,3437
59085,2879,3434,3437
59124,2918,3434,3437
59165,2959,3434,3437
59205,2999,3434,3437
59245,3039,3434,3437
59285,3079,3434,3437
59324,3118,3434,3437
59364,3158,3434,3437
59405,3199,3434,3437
59445,3239,3434,3437
59484,3278,3434,3437
59525,3319,3434,3437
59565,3359,3434,3437
59605,3399,3434,3437
59644,3438,3434,3437
59685,3479,3434,3437
59725,3519,3434,3437
59765,3559,3434,3437
59805,3599,3434,3437
59845,3639,3434,3437
59884,3678,3434,3437
59925,3719,3434,3437
59965,3759,3434,3437
60005,3799,3434,3437
60045,3839,3434,3437
60085,3879,3434,3437
60124,3918,3434,3437
60164,3958,3434,3437
60204,3998,3434,3437
60244,4038,3434,3437
60284,4078,3434,3437
60324,4118,3434,3437
60364,4158,3434,3437
60405,4199,3434,3437
60444,4238,3434,3437
60484,4278,3434,3437
60524,4318,3434,3437
60564,4358,3434,3437
60604,4398,3434,3437
60644,4438,3434,3437
60684,4478,3434,3437
60724,4518,3434,3437
60764,4558,3434,3437
60804,4598,3434,3437
60844,4638,3434,3437
