Time[ms],Realtime Tick,Goal Position,Present Position
27498,1135,1716,1714
27538,1175,1716,1714
27578,1215,1716,1714
27618,1255,1716,1714
27658,1295,1716,1714
27698,1335,1716,1714
27738,1375,1716,1714
27778,1415,1716,1714
27818,1455,1716,1714
27858,1495,1716,1714
27898,1535,1716,1714
27938,1575,1716,1714
27978,1615,1716,1714
28018,1655,1716,1714
28057,1694,1716,1714
28097,1734,1716,1714
28138,1775,1716,1714
28178,1815,1716,1713
28217,1854,1716,1714
28258,1895,1716,1714
28298,1935,1716,1714
28338,1975,1716,1714
28378,2015,1716,1714
28417,2054,1716,1713
28457,2094,1716,1713
28498,2135,1716,1714
28538,2175,1716,1713
28578,2215,1716,1714
28618,2255,1716,1713
28658,2295,1716,1714
28698,2335,1716,1713
28738,2375,1716,1714
28778,2415,1716,1714
28818,2455,1716,1714
28857,2494,1716,1714
28897,2534,1716,1714
28938,2575,1716,1714
28977,2614,1716,1714
29018,2655,1716,1714
29058,2695,1716,1713
29098,2735,1716,1714
29137,2774,1716,1714
29177,2814,1716,1714
29217,2854,1716,1714
29258,2895,1716,1714
29298,2935,1716,1714
29338,2975,1716,1714
29378,3015,1716,1714
29417,3054,1716,1714
29457,3094,1716,1714
29497,3134,1716,1714
29537,3174,1716,1714
29577,3214,1716,1714
29617,3254,1716,1714
29658,3295,1716,1713
29697,3334,1716,1714
29738,3375,1716,1714
29777,3414,1716,1714
29817,3454,1716,1714
29857,3494,1716,1714
29897,3534,1716,1714
29938,3575,1716,1713
29977,3614,1716,1714
30017,3654,1716,1714
30058,3695,1716,1714
30097,3734,1716,1714
30137,3774,1716,1713
30177,3814,1716,1714
30218,3855,1716,1714
30258,3895,1716,1714
30298,3935,1716,1714
30338,3975,1716,1714
30378,4015,1716,1714
30417,4054,1716,1714
30458,4095,1716,1714
30498,4135,1716,1714
30538,4175,1716,1714
30578,4215,1716,1714
30618,4255,1716,1714
30658,4295,1716,1714
30698,4335,1716,1714
30738,4375,1716,1714
30778,4415,1716,1714
30818,4455,1716,1714
30858,4495,1716,1714
30898,4535,1716,1714
30938,4575,1716,1714
30977,4614,1716,1714
31018,4655,1716,1714
31057,4694,1716,1714
31098,4735,1716,1714
31138,4775,1716,1714
31178,4815,1716,1714
31218,4855,1641,1709
31258,4895,1641,1689
31297,4934,1641,1676
31338,4975,1641,1664
31377,5014,1641,1654
31417,5054,1641,1647
31457,5094,1641,1642
31497,5134,1641,1641
31538,5175,1641,1640
31577,5214,1641,1641
31617,5254,1641,1641
31657,5294,1641,1641
31697,5334,1641,1640
31737,5374,1641,1641
31777,5414,1641,1640
31817,5454,1641,1641
31857,5494,1641,1641
31897,5534,1641,1640
31937,5574,1641,1640
31977,5614,1641,1641
32017,5654,1641,1640
32057,5694,1641,1640
32097,5734,1641,1641
32137,5774,1641,1640
32177,5814,1641,1640
32217,5854,1641,1640
32257,5894,1641,1641
32297,5934,1641,1641
32337,5974,1641,1641
32377,6014,1641,1641
32417,6054,1641,1641
32457,6094,1641,1640
32497,6134,1641,1641
32538,6175,1641,1641
32577,6214,1641,1641
32617,6254,1641,1641
32658,6295,1641,1641
32697,6334,1641,1640
32719,6356,1641,1641
32757,6394,1641,1640
32797,6434,1641,1641
32837,6474,1641,1640
32877,6514,1641,1640
32917,6554,1641,1640
32956,6593,1641,1640
32997,6634,1641,1640
33037,6674,1641,1641
33077,6714,1641,1640
33117,6754,1641,1641
33157,6794,1641,1641
33197,6834,1641,1641
33236,6873,1641,1640
33276,6913,1641,1641
33317,6954,1641,1640
33357,6994,1641,1640
