Time[ms],Realtime Tick,Goal Position,Present Position
8009,13988,2143,2144
8032,14011,2143,2145
8070,14049,2143,2144
8109,14088,2143,2145
8150,14129,2143,2145
8189,14168,2143,2145
8229,14208,2143,2145
8269,14248,2143,2144
8292,14271,2143,2144
8329,14308,2143,2144
8352,14331,2143,2145
8390,14369,2143,2144
8429,14408,2143,2144
8452,14431,2143,2144
8490,14469,2143,2145
8529,14508,2143,2144
8552,14531,2143,2144
8589,14568,2143,2144
8612,14591,2143,2144
8649,14628,2143,2144
8672,14651,2143,2145
8709,14688,2143,2144
8732,14711,2143,2144
8769,14748,2143,2145
8792,14771,2143,2145
8829,14808,2143,2144
8852,14831,2143,2144
8889,14868,2143,2145
8912,14891,2143,2144
8949,14928,2143,2144
8971,14950,2143,2145
9010,14989,2143,2145
9049,15028,2143,2144
9089,15068,2143,2144
9112,15091,2143,2144
9149,15128,2143,2144
9172,15151,2143,2144
9209,15188,2143,2144
9249,15228,2143,2143
9272,15251,2143,2144
9309,15288,2143,2144
9349,15328,2143,2144
9390,15369,2143,2144
9429,15408,2143,2144
9451,15430,2143,2144
9489,15468,2143,2144
9529,15508,2143,2144
9569,15548,2143,2144
9592,15571,2143,2144
9629,15608,2143,2144
9669,15648,2143,2144
9691,15670,2143,2144
9729,15708,2143,2144
9751,15730,2143,2145
9788,15767,2143,2146
9829,15808,2143,2145
9852,15831,2143,2145
9889,15868,2143,2145
9911,15890,2143,2144
9949,15928,2143,2143
9989,15968,2143,2142
10011,15990,2143,2142
10049,16028,2143,2142
10089,16068,2143,2142
10111,16090,2143,2141
10149,16128,2143,2142
10171,16150,2143,2142
10209,16188,2143,2142
10248,16227,2143,2142
10288,16267,2143,2142
10328,16307,2143,2143
10368,16347,2143,2143
10408,16387,2143,2143
10448,16427,2143,2143
10471,16450,2143,2143
10509,16488,2143,2144
10531,16510,2143,2143
10569,16548,2143,2143
10608,16587,2143,2143
10631,16610,2143,2143
10669,16648,2143,2143
10709,16688,2143,2143
10749,16728,2143,2143
10771,16750,2143,2142
10808,16787,2143,2142
10831,16810,2143,2142
10869,16848,2143,2142
10891,16870,2143,2142
10929,16908,2143,2142
10969,16948,2143,2142
11009,16988,2143,2142
11048,17027,2143,2142
11071,17050,2143,2142
11108,17087,2143,2142
11131,17110,2143,2143
11169,17148,2143,2143
11191,17170,2143,2142
11228,17207,2143,2143
11251,17230,2143,2143
11288,17267,2143,2143
11311,17290,2143,2143
11349,17328,2143,2143
11388,17367,2143,2143
11411,17390,2143,2144
11449,17428,2143,2143
11488,17467,2143,2143
11511,17490,2143,2143
11548,17527,2143,2143
11589,17568,2143,2143
11628,17607,2143,2143
11651,17630,2143,2143
11689,17668,2143,2142
11728,17707,2143,2143
11751,17730,2143,2142
11788,17767,2143,2142
11811,17790,2143,2143
11848,17827,2143,2143
11888,17867,2143,2142
11928,17907,2143,2143
11968,17947,2143,2143
11991,17970,2143,2143
12028,18007,2143,2143
12068,18047,2143,2143
12091,18070,2143,2143
12128,18107,2143,2143
12168,18147,2143,2143
12208,18187,2143,2143
12231,18210,2143,2143
12268,18247,2143,2142
12308,18287,2143,2142
12348,18327,2143,2143
12371,18350,2143,2143
12408,18387,2143,2143
12431,18410,2143,2143
12469,18448,2143,2143
12509,18488,2143,2143
12548,18527,2143,2143
12588,18567,2143,2143
12611,18590,2143,2143
12648,18627,2143,2143
12689,18668,2143,2143
12728,18707,2143,2143
12751,18730,2143,2143
12788,18767,2143,2142
12828,18807,2143,2143
12851,18830,2143,2142
12889,18868,2143,2143
12928,18907,2143,2143
12969,18948,2143,2143
13008,18987,2143,2143
13048,19027,2143,2143
13071,19050,2143,2143
13109,19088,2143,2143
13148,19127,2143,2143
13171,19150,2143,2143
13208,19187,2143,2143
13231,19210,2143,2143
13268,19247,2143,2143
13308,19287,2143,2143
13348,19327,2143,2143
13389,19368,2143,2142
13428,19407,2143,2143
13468,19447,2143,2143
13491,19470,2143,2143
13528,19507,2143,2143
13551,19530,2143,2143
13588,19567,2143,2143
13611,19590,2143,2143
13648,19627,2143,2143
13671,19650,2143,2143
13708,19687,2143,2143
13748,19727,2143,2143
13771,19750,2143,2142
13808,19787,2143,2143
13848,19827,2143,2143
13871,19850,2143,2143
13908,19887,2143,2142
13931,19910,2143,2142
13969,19948,2143,2143
14009,19988,2143,2143
14032,20011,2143,2143
14068,20047,2143,2142
14108,20087,2143,2143
14148,20127,2143,2143
14189,20168,2143,2143
14228,20207,2143,2143
14251,20230,2143,2143
14288,20267,2143,2143
14328,20307,2143,2143
14369,20348,2143,2143
14409,20388,2143,2143
14448,20427,2143,2143
14470,20449,2143,2143
14508,20487,2143,2143
14531,20510,2143,2143
14569,20548,2143,2143
14608,20587,2143,2143
14648,20627,2143,2143
14670,20649,2143,2143
14708,20687,2143,2143
14730,20709,2143,2143
14768,20747,2143,2143
14790,20769,2143,2143
14828,20807,2143,2143
14868,20847,2143,2143
14891,20870,2143,2143
14928,20907,2143,2143
14951,20930,2143,2143
14988,20967,2143,2143
15029,21008,2143,2143
15051,21030,2143,2143
15089,21068,2143,2143
15128,21107,2143,2143
15169,21148,2143,2143
15191,21170,2143,2143
15229,21208,2143,2143
15268,21247,2143,2143
15291,21270,2143,2143
15328,21307,2143,2143
15350,21329,2143,2143
15388,21367,2143,2143
15428,21407,2143,2143
15468,21447,2143,2143
15508,21487,2143,2143
15548,21527,2143,2143
15588,21567,2143,2143
15628,21607,2143,2143
15668,21647,2143,2143
15708,21687,2143,2143
15748,21727,2143,2143
15788,21767,2143,2143
15827,21806,2143,2143
15867,21846,2143,2143
15907,21886,2143,2143
15948,21927,2143,2143
15988,21967,2143,2143
16028,22007,2143,2143
16068,22047,2085,2138
16108,22087,2085,2122
16147,22126,2024,2104
16187,22166,2024,2077
16227,22206,2024,2055
16267,22246,1816,2023
16307,22286,1816,1956
16348,22327,1787,1897
16388,22367,1787,1850
16427,22406,1787,1813
16467,22446,1787,1793
16508,22487,1787,1786
16548,22527,1787,1780
16588,22567,1787,1777
16627,22606,1787,1774
16650,22629,1787,1772
16688,22667,1787,1771
16728,22707,1787,1770
16767,22746,1787,1770
16790,22769,1787,1771
16828,22807,1787,1772
16868,22847,1787,1773
16908,22887,1787,1774
16947,22926,1787,1774
16970,22949,1787,1774
17008,22987,1787,1775
17047,23026,1787,1775
17088,23067,1787,1773
17127,23106,1787,1772
17150,23129,1787,1773
17188,23167,1787,1773
17227,23206,1787,1773
17267,23246,1787,1774
17307,23286,1787,1776
17330,23309,1787,1777
17368,23347,1787,1777
17408,23387,1787,1778
17448,23427,1787,1778
17488,23467,1787,1778
17528,23507,1787,1778
17568,23547,1787,1777
17608,23587,1787,1776
17648,23627,1787,1776
17688,23667,1787,1776
17728,23707,1787,1776
17768,23747,1787,1778
17808,23787,1787,1779
17847,23826,1787,1779
17870,23849,1787,1780
17908,23887,1787,1780
17948,23927,1787,1780
17988,23967,1787,1780
18027,24006,1787,1779
18067,24046,1787,1779
18090,24069,1787,1779
18128,24107,1787,1779
18168,24147,1787,1780
18207,24186,1787,1780
18248,24227,1787,1780
18288,24267,1787,1781
18328,24307,1787,1781
18368,24347,1787,1781
18408,24387,1787,1781
18448,24427,1787,1781
18488,24467,1787,1781
18527,24506,1787,1781
18567,24546,1787,1781
18608,24587,1787,1781
18648,24627,1787,1781
18688,24667,1787,1782
18728,24707,1787,1782
18768,24747,1787,1782
18808,24787,1787,1782
18848,24827,1787,1783
18887,24866,1787,1782
18928,24907,1787,1782
18967,24946,1787,1783
19008,24987,1787,1782
19047,25026,1787,1783
19070,25049,1787,1783
19107,25086,1787,1783
19130,25109,1787,1783
19168,25147,1787,1783
19191,25170,1787,1783
19227,25206,1787,1783
19267,25246,1787,1784
19308,25287,1787,1784
19347,25326,1787,1783
19387,25366,1787,1784
19427,25406,1787,1784
19467,25446,1787,1784
19490,25469,1787,1784
19527,25506,1787,1784
19568,25547,1787,1784
19607,25586,1787,1784
19647,25626,1787,1784
19688,25667,1787,1784
19728,25707,1787,1785
19768,25747,1787,1784
19807,25786,1787,1784
19848,25827,1787,1784
19888,25867,1787,1785
19927,25906,1787,1785
19967,25946,1787,1785
20008,25987,1787,1784
20048,26027,1787,1785
20088,26067,1787,1785
20127,26106,1787,1785
20167,26146,1787,1785
20208,26187,1787,1785
20247,26226,1787,1785
20287,26266,1787,1785
20328,26307,1787,1785
20368,26347,1787,1785
20390,26369,1787,1785
20427,26406,1787,1785
20468,26447,1787,1786
20507,26486,1787,1785
20547,26526,1787,1786
20588,26567,1787,1786
20627,26606,1787,1785
20667,26646,1787,1785
20707,26686,1787,1786
20747,26726,1787,1786
20787,26766,1787,1785
20827,26806,1787,1786
20867,26846,1787,1786
20889,26868,1787,1786
20927,26906,1787,1785
20967,26946,1787,1786
21007,26986,1787,1786
21048,27027,1787,1786
21088,27067,1787,1786
21127,27106,1787,1786
21149,27128,1787,1786
21187,27166,1787,1786
21227,27206,1787,1786
21268,27247,1787,1786
21290,27269,1787,1786
21327,27306,1787,1786
21367,27346,1787,1786
21407,27386,1787,1786
21446,27425,1787,1786
21487,27466,1787,1786
21527,27506,1787,1786
21567,27546,1787,1786
21607,27586,1787,1786
21647,27626,1787,1786
21687,27666,1787,1787
21727,27706,1787,1786
21767,27746,1787,1786
21807,27786,1787,1787
21847,27826,1787,1787
21887,27866,1787,1787
21926,27905,1787,1786
21966,27945,1787,1787
22007,27986,1787,1787
22047,28026,1787,1787
22087,28066,1787,1786
22127,28106,1787,1787
22167,28146,1787,1787
22207,28186,1787,1786
22247,28226,1787,1787
22287,28266,1787,1787
22327,28306,1787,1787
22367,28346,1787,1787
22407,28386,1787,1787
22447,28426,1787,1787
22487,28466,1787,1787
22527,28506,1787,1787
22567,28546,1787,1787
22607,28586,1787,1787
22647,28626,1787,1787
22687,28666,1787,1787
22727,28706,1787,1786
22767,28746,1787,1787
22807,28786,1787,1787
22847,28826,1787,1786
22886,28865,1787,1787
22927,28906,1787,1787
22967,28946,1787,1787
23007,28986,1787,1787
23047,29026,1787,1787
23087,29066,1787,1787
23127,29106,1787,1787
23167,29146,1787,1787
23207,29186,1787,1787
23247,29226,1787,1787
23286,29265,1787,1786
23327,29306,1787,1787
23367,29346,1787,1787
23407,29386,1787,1787
23447,29426,1787,1787
23487,29466,1787,1787
23527,29506,1787,1787
23567,29546,1787,1786
23607,29586,1787,1787
23647,29626,2028,1803
23687,29666,2028,1861
23726,29705,2028,1909
23766,29745,2028,1956
23807,29786,2028,1997
23846,29825,2028,2023
23886,29865,2028,2042
23927,29906,2028,2048
23966,29945,2028,2046
24007,29986,2028,2039
24046,30025,2028,2035
24087,30066,2028,2034
24127,30106,2028,2035
24150,30129,2028,2037
24187,30166,2028,2042
24227,30206,2028,2042
24266,30245,2028,2043
24306,30285,2028,2042
24329,30308,2028,2041
24366,30345,2028,2037
24389,30368,2028,2036
24426,30405,2028,2035
24467,30446,2028,2035
24507,30486,2028,2036
24546,30525,2028,2038
24569,30548,2028,2039
24607,30586,2028,2040
24646,30625,2028,2040
24686,30665,2028,2039
24709,30688,2028,2038
24747,30726,2028,2035
24787,30766,2028,2034
24826,30805,2028,2034
24866,30845,2028,2034
24907,30886,2028,2034
24947,30926,2028,2036
24987,30966,2028,2037
25026,31005,2028,2037
25049,31028,2028,2037
25087,31066,2028,2037
25126,31105,2028,2035
25149,31128,2028,2034
25187,31166,2028,2033
25226,31205,2028,2032
25266,31245,2028,2032
25307,31286,2028,2032
25346,31325,2028,2033
25368,31347,2028,2033
25407,31386,2028,2034
25446,31425,2028,2035
25468,31447,2028,2035
25507,31486,2028,2035
25546,31525,2028,2035
25568,31547,2028,2034
25606,31585,2028,2033
25646,31625,2028,2032
25687,31666,2028,2031
25727,31706,2028,2030
25767,31746,2028,2030
25807,31786,2028,2030
25846,31825,2028,2031
25886,31865,2028,2031
25926,31905,2028,2031
25967,31946,2028,2032
26007,31986,2028,2033
26046,32025,2028,2033
26087,32066,2028,2032
26127,32106,2028,2033
26167,32146,2028,2032
26189,32168,2028,2032
26227,32206,2028,2032
26266,32245,2028,2032
26306,32285,2028,2031
26346,32325,2028,2031
26386,32365,2028,2030
26426,32405,2028,2030
26448,32427,2028,2029
26486,32465,2028,2030
26526,32505,2028,2030
26566,32545,2028,2030
26588,32567,2028,2030
26626,32605,2028,2030
26666,32645,2028,2030
26706,32685,2028,2031
26746,32725,2028,2031
26786,32765,2028,2031
26825,37,2028,2030
26865,77,2028,2030
26905,117,2028,2030
26945,157,2028,2030
26985,197,2028,2030
27025,237,2028,2030
27065,277,2028,2030
27105,317,2028,2030
27145,357,2028,2030
27185,397,2028,2030
27225,437,2028,2030
27265,477,2028,2030
27305,517,2028,2030
27345,557,2028,2030
27385,597,2028,2030
27424,636,2028,2030
27465,677,2028,2030
27505,717,2028,2029
27545,757,2028,2030
27585,797,2028,2030
27625,837,2028,2030
27665,877,2028,2030
27705,917,2028,2030
27745,957,2028,2030
27785,997,2028,2029
27825,1037,2028,2029
27865,1077,2028,2029
27905,1117,2028,2029
27945,1157,2028,2029
27985,1197,2028,2029
28025,1237,2028,2030
28065,1277,2028,2030
28105,1317,2028,2030
28145,1357,2028,2030
28185,1397,2028,2030
28225,1437,2028,2030
28265,1477,2028,2029
28305,1517,2028,2028
28345,1557,2028,2028
28385,1597,2028,2028
28425,1637,2028,2028
28465,1677,2028,2028
28505,1717,2028,2028
28545,1757,2028,2028
28585,1797,2028,2028
28625,1837,2028,2029
28665,1877,2028,2029
28705,1917,2028,2029
28744,1956,2028,2028
28785,1997,2028,2028
28825,2037,2028,2028
28864,2076,2028,2028
28905,2117,2028,2028
28945,2157,2028,2028
28985,2197,2028,2028
29025,2237,2028,2028
29065,2277,2028,2028
29105,2317,2028,2028
