time,B2C_reference,B2C_state,C2F_reference,C2F_state,F2T_reference,F2T_state,T2E_reference,T2E_state,wristH_reference,wristH_state,wristV_reference,wristV_state,driving_reference,driving_state,
98277.2,-0.184078,-0.18868,-0.606018,-0.60899,2.13715,2.1372,-0.191967,-0.196716,0,-0.00306796,0,0.00153398,2.04326,2.04326,
98297.2,-0.184078,-0.18868,-0.606018,-0.60899,2.13715,2.1372,-0.191967,-0.196716,0,-0.00306796,0,0.00153398,2.04326,2.04326,
98317.9,-0.184078,-0.184078,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04326,
98337.2,-0.184078,-0.184078,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04326,
98357.2,-0.184078,-0.184078,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04326,
98377.3,-0.184078,-0.184078,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04326,
98397.2,-0.184078,-0.184078,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.196716,0,-0.00460194,0,0.00153398,2.04326,2.04326,
98417.3,-0.184078,-0.184078,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.196716,0,-0.00460194,0,0.00153398,2.04326,2.04326,
98437.2,-0.184078,-0.184078,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.196716,0,-0.00460194,0,0.00153398,2.04326,2.04326,
98457.2,-0.184078,-0.184078,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.196716,0,-0.00460194,0,0.00153398,2.04326,2.04326,
98477.2,-0.184078,-0.184078,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.196716,0,-0.00460194,0,0.00153398,2.04326,2.04326,
98497.2,-0.184078,-0.184078,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.196716,0,-0.00460194,0,0.00153398,2.04326,2.04326,
98517.2,-0.184078,-0.184078,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.196716,0,-0.00460194,0,0.00153398,2.04326,2.04326,
98537.4,-0.184078,-0.184078,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.196716,0,-0.00460194,0,0.00153398,2.04326,2.04326,
98557.3,-0.184078,-0.184078,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.196716,0,-0.00460194,0,0.00153398,2.04326,2.04326,
98577.4,-0.184078,-0.184078,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.196716,0,-0.00460194,0,0.00153398,2.04326,2.04326,
98597.3,-0.184078,-0.184078,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.196716,0,-0.00460194,0,0.00153398,2.04326,2.04326,
98617.4,-0.184078,-0.185612,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04173,
98637.3,-0.184078,-0.185612,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04173,
98657.3,-0.184078,-0.185612,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04173,
98677.3,-0.184078,-0.185612,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04173,
98697.3,-0.184078,-0.185612,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04173,
98717.2,-0.184078,-0.185612,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04173,
98737.3,-0.184078,-0.185612,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04173,
98757.3,-0.184078,-0.185612,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04173,
98777.3,-0.184078,-0.185612,-0.606018,-0.607456,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04173,
98797.2,-0.184078,-0.187146,-0.606018,-0.612058,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04326,
98817.2,-0.184078,-0.187146,-0.606018,-0.612058,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04326,
98837.2,-0.184078,-0.187146,-0.606018,-0.612058,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04326,
98857.3,-0.184078,-0.187146,-0.606018,-0.612058,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04326,
